Timestamp,Pupil_Size_Right,Pupil_Size_Left,UTC_Time
3395.320068359375,2.6517319679260254,2.6432135105133057,2024-11-04T17:45:56.109535
3395.327880859375,2.6391263008117676,2.6434593200683594,2024-11-04T17:45:56.112541
3395.3359375,2.6414289474487305,2.6381025314331055,2024-11-04T17:45:56.117536
3395.343994140625,2.6296865940093994,2.641312599182129,2024-11-04T17:45:56.136538
3395.35205078125,2.6159653663635254,2.6487858295440674,2024-11-04T17:45:56.137538
3395.35986328125,2.623412609100342,2.6369996070861816,2024-11-04T17:45:56.145536
3395.367919921875,2.6177546977996826,2.628034830093384,2024-11-04T17:45:56.156541
3395.3759765625,2.6173043251037598,2.622046947479248,2024-11-04T17:45:56.161538
3395.384033203125,2.616424560546875,2.6250383853912354,2024-11-04T17:45:56.175545
3395.39208984375,2.625081777572632,2.6438491344451904,2024-11-04T17:45:56.176544
3395.39990234375,2.613957166671753,2.6557512283325195,2024-11-04T17:45:56.181542
3395.407958984375,2.5968799591064453,2.6501948833465576,2024-11-04T17:45:56.199061
3395.416015625,2.5854074954986572,2.6314971446990967,2024-11-04T17:45:56.201063
3395.424072265625,2.563143491744995,2.617934226989746,2024-11-04T17:45:56.208060
3395.431884765625,2.5602738857269287,2.6037356853485107,2024-11-04T17:45:56.216060
3395.43994140625,2.548400402069092,2.5968616008758545,2024-11-04T17:45:56.225062
3395.447998046875,2.5542562007904053,2.5873332023620605,2024-11-04T17:45:56.230063
3395.4560546875,2.555544376373291,2.5795578956604004,2024-11-04T17:45:56.242065
3395.4638671875,2.5572144985198975,2.5667452812194824,2024-11-04T17:45:56.247060
3395.471923828125,2.542574882507324,2.5702602863311768,2024-11-04T17:45:56.263060
3395.47998046875,2.5318398475646973,2.572624683380127,2024-11-04T17:45:56.264062
3395.488037109375,2.513705015182495,2.572159767150879,2024-11-04T17:45:56.276071
3395.495849609375,2.4911890029907227,2.5703577995300293,2024-11-04T17:45:56.289589
3395.50390625,2.4802613258361816,2.5695457458496094,2024-11-04T17:45:56.291585
3395.511962890625,2.4706320762634277,2.5575602054595947,2024-11-04T17:45:56.294589
3395.52001953125,2.4692399501800537,2.557184934616089,2024-11-04T17:45:56.306597
3395.52783203125,2.455662250518799,2.56070613861084,2024-11-04T17:45:56.310588
3395.535888671875,2.4550564289093018,2.559523105621338,2024-11-04T17:45:56.327587
3395.5439453125,2.4480135440826416,2.55867600440979,2024-11-04T17:45:56.329587
3395.552001953125,2.4444870948791504,2.5446977615356445,2024-11-04T17:45:56.333585
3395.56005859375,2.4377551078796387,2.527500867843628,2024-11-04T17:45:56.347593
3395.56787109375,2.439011573791504,2.5314486026763916,2024-11-04T17:45:56.349588
3395.575927734375,2.4561707973480225,2.5352771282196045,2024-11-04T17:45:56.367587
3395.583984375,2.4540064334869385,2.5453765392303467,2024-11-04T17:45:56.371593
3395.592041015625,2.462455987930298,2.5830583572387695,2024-11-04T17:45:56.374595
3395.60009765625,2.459479808807373,2.6990888118743896,2024-11-04T17:45:56.382599
3395.60791015625,2.4745781421661377,2.749274730682373,2024-11-04T17:45:56.399138
3395.615966796875,2.5363380908966064,2.79435658454895,2024-11-04T17:45:56.400138
3395.6240234375,2.6031596660614014,2.823923349380493,2024-11-04T17:45:56.416141
3395.6318359375,2.652738332748413,2.8240668773651123,2024-11-04T17:45:56.417144
3395.639892578125,2.694634437561035,2.810805082321167,2024-11-04T17:45:56.429138
3395.64794921875,2.7274012565612793,2.7799060344696045,2024-11-04T17:45:56.434140
3395.656005859375,2.731342315673828,2.758009910583496,2024-11-04T17:45:56.442138
3395.663818359375,2.7361013889312744,2.7457845211029053,2024-11-04T17:45:56.446138
